Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBMJ9_5_0,afTenuredGlobal_20090417_AA,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTotal; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getExtendedType; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause; com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPreUsed; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTimestamp; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPostUsed
GCViewer,com.tagtraum.perf.gcviewer.util,TestHttpUrlConnectionHelper,openInputStream404GzipEncoding,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
GCViewer,com.tagtraum.perf.gcviewer.util,TestHttpUrlConnectionHelper,openInputStream404NoEncoding,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
GCViewer,com.tagtraum.perf.gcviewer.util,TestHttpUrlConnectionHelper,openInputStreamGZipOk,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
GCViewer,com.tagtraum.perf.gcviewer.util,TestHttpUrlConnectionHelper,openInputStreamOk,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
GCViewer,com.tagtraum.perf.gcviewer.util,TestLocalisationHelper,getStringWithParams,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
GCViewer,com.tagtraum.perf.gcviewer.ctrl.impl,GcSeriesLoaderTest,merge_EmptyFile,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
GCViewer,com.tagtraum.perf.gcviewer.ctrl.impl,GcSeriesLoaderTest,sortResources,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
GCViewer,com.tagtraum.perf.gcviewer.ctrl.impl,TestGCModelLoaderController,openString,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
GCViewer,com.tagtraum.perf.gcviewer.ctrl.impl,TestGCModelLoaderController,openString,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.ctrl.impl.GCModelLoaderControllerImpl.getGCViewerGui; com.tagtraum.perf.gcviewer.view.GCViewerGui.getDesktopPane
