Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.standardDeviation; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.average
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.standardDeviation
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.average
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.standardDeviation
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMin
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMin
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getPause
GCViewer,com.tagtraum.perf.gcviewer.exp.impl,SummaryDataWriter,Law of Demeter violation,The tool detected the smell in this method (exportPauseSummary) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.average
